date,id,question,question_norm,research_tokens,model,prompt_type,forecast,closure_date,end_date,volume_num,liquidity_num,yes_price,no_price,days_to_end,abs_diff,resolution,forecast_mean_prompt,forecast_mean_all,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,openai_gpt_4o_mini,CoT,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.4,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.366666667,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,openai_gpt_3_5_turbo_0613,CoT,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.4,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,google_gemma_3_12b_it,Zero-shot,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.366666667,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,google_gemma_3_12b_it,CoT,0.45,08/09/2025,NA,NA,NA,0,0.999,NA,0.45,0,0.4,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,google_gemma_3_27b_it_free,Zero-shot,0.25,08/09/2025,NA,NA,NA,0,0.999,NA,0.25,0,0.366666667,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,google_gemma_3_27b_it_free,CoT,0.35,08/09/2025,NA,NA,NA,0,0.999,NA,0.35,0,0.4,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.35,08/09/2025,NA,NA,NA,0,0.999,NA,0.35,0,0.366666667,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.4,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,deepseek_deepseek_r1_free,Zero-shot,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.366666667,0.383333333,,,,
29/07/2025,537144,Will PF win the most seats in the next Norwegian parliamentary election?,will pf win the most seats in the next norwegian parliamentary election?,NA,deepseek_deepseek_r1_free,CoT,0.4,08/09/2025,NA,NA,NA,0,0.999,NA,0.4,0,0.4,0.383333333,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,openai_gpt_4o_mini,Zero-shot,0.4,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.32,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,openai_gpt_4o_mini,CoT,0.4,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.32,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.7,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.62,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,openai_gpt_3_5_turbo_0613,CoT,0.6,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.52,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,google_gemma_3_12b_it,Zero-shot,0.25,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.17,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,google_gemma_3_12b_it,CoT,0.3,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.22,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,google_gemma_3_27b_it_free,Zero-shot,0.35,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.27,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,google_gemma_3_27b_it_free,CoT,0.35,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.27,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.4,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.32,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,NA,31/08/2025,NA,NA,NA,0.08,0.914,NA,NA,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,deepseek_deepseek_r1_free,Zero-shot,0.6,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.52,0,0.45,0.45,,,,
29/07/2025,537889,Will Russia capture Siversk before September?,will russia capture siversk before september?,NA,deepseek_deepseek_r1_free,CoT,0.6,31/08/2025,NA,NA,NA,0.08,0.914,NA,0.52,0,0.45,0.45,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,openai_gpt_4o_mini,Zero-shot,0.7,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.03,1,0.65,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,openai_gpt_4o_mini,CoT,0.65,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.08,1,0.625,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.13,1,0.65,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,openai_gpt_3_5_turbo_0613,CoT,0.6,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.13,1,0.625,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,google_gemma_3_12b_it,Zero-shot,0.65,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.08,1,0.65,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,google_gemma_3_12b_it,CoT,0.6,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.13,1,0.625,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,google_gemma_3_27b_it_free,Zero-shot,0.65,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.08,1,0.65,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,google_gemma_3_27b_it_free,CoT,0.65,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.08,1,0.625,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.6,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.13,1,0.65,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.6,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.13,1,0.625,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,deepseek_deepseek_r1_free,Zero-shot,0.7,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.03,1,0.65,0.6375,,,,
29/07/2025,539968,Will Joe Flacco start Week 1 for the Browns?,will joe flacco start week 1 for the browns?,NA,deepseek_deepseek_r1_free,CoT,0.65,08/09/2025,NA,NA,NA,0.73,0.24,NA,0.08,1,0.625,0.6375,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,openai_gpt_4o_mini,Zero-shot,0.3,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.276,0,0.258333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,openai_gpt_4o_mini,CoT,0.2,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.176,0,0.233333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.3,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.276,0,0.258333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,openai_gpt_3_5_turbo_0613,CoT,0.3,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.276,0,0.233333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,google_gemma_3_12b_it,Zero-shot,0.15,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.126,0,0.258333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,google_gemma_3_12b_it,CoT,0.15,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.126,0,0.233333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,google_gemma_3_27b_it_free,Zero-shot,0.25,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.226,0,0.258333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,google_gemma_3_27b_it_free,CoT,0.25,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.226,0,0.233333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.3,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.276,0,0.258333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.3,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.276,0,0.233333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,deepseek_deepseek_r1_free,Zero-shot,0.25,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.226,0,0.258333333,0.245833333,,,,
29/07/2025,545862,Will the Vatican host Russia-Ukraine peace talks before September?,will the vatican host russia-ukraine peace talks before september?,NA,deepseek_deepseek_r1_free,CoT,0.2,31/08/2025,NA,NA,NA,0.024,0.971,NA,0.176,0,0.233333333,0.245833333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,openai_gpt_4o_mini,Zero-shot,0.7,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.49,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,openai_gpt_4o_mini,CoT,0.7,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.49,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.6,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.39,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,openai_gpt_3_5_turbo_0613,CoT,0.75,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.54,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,google_gemma_3_12b_it,Zero-shot,0.35,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.14,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,google_gemma_3_12b_it,CoT,0.25,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.04,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,google_gemma_3_27b_it_free,Zero-shot,0.35,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.14,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,google_gemma_3_27b_it_free,CoT,0.35,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.14,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.3,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.09,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.3,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.09,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,deepseek_deepseek_r1_free,Zero-shot,0.45,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.24,0,0.458333333,0.458333333,,,,
29/07/2025,545880,Will Russia capture Pokrovsk by August 31?,will russia capture pokrovsk by august 31?,NA,deepseek_deepseek_r1_free,CoT,0.4,31/08/2025,NA,NA,NA,0.21,0.77,NA,0.19,0,0.458333333,0.458333333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,openai_gpt_4o_mini,Zero-shot,0.1,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.097,0,0.15,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,openai_gpt_4o_mini,CoT,0.1,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.097,0,0.141666667,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.2,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.197,0,0.15,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,openai_gpt_3_5_turbo_0613,CoT,0.2,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.197,0,0.141666667,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,google_gemma_3_12b_it,Zero-shot,0.1,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.097,0,0.15,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,google_gemma_3_12b_it,CoT,0.15,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.147,0,0.141666667,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,google_gemma_3_27b_it_free,Zero-shot,0.15,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.147,0,0.15,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,google_gemma_3_27b_it_free,CoT,0.15,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.147,0,0.141666667,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,deepseek_deepseek_chat_v3_0324_free,Zero-shot,0.2,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.197,0,0.15,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,deepseek_deepseek_chat_v3_0324_free,CoT,0.1,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.097,0,0.141666667,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,deepseek_deepseek_r1_free,Zero-shot,0.15,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.147,0,0.15,0.145833333,,,,
29/07/2025,546064,Will Romania's court annul the presidential election?,will romania's court annul the presidential election?,NA,deepseek_deepseek_r1_free,CoT,0.15,31/08/2025,NA,NA,NA,0.003,0.992,NA,0.147,0,0.141666667,0.145833333,,,,
29/07/2025,546805,Will Russia capture Kostyantynivka by August 31?,will russia capture kostyantynivka by august 31?,NA,openai_gpt_4o_mini,Zero-shot,0.65,31/08/2025,NA,NA,NA,0.044,0.953,NA,0.606,0,0.491666667,0.491666667,,,,
29/07/2025,546805,Will Russia capture Kostyantynivka by August 31?,will russia capture kostyantynivka by august 31?,NA,openai_gpt_4o_mini,CoT,0.65,31/08/2025,NA,NA,NA,0.044,0.953,NA,0.606,0,0.491666667,0.491666667,,,,
29/07/2025,546805,Will Russia capture Kostyantynivka by August 31?,will russia capture kostyantynivka by august 31?,NA,openai_gpt_3_5_turbo_0613,Zero-shot,0.75,31/08/2025,NA,NA,NA,0.044,0.953,NA,0.706,0,0.491666667,0.491666667,,,,
